TN,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,
3.34,0.18594,0.12554,0.14721,0.22182,0.84076,0.77196,0.73535,0.58841,0.65671,0.67984,0.15155,0.16183,0.25693,0.13765,0.22335,0.22385,0.08581,0.08269,0.14728,0.06705,0.11977,0.10848,0.69624,0.46894,0.34203,0.42358,0.25765,0.2883,0.2323,0.37171,0.29706,0.46218,0.37258,0.34349,0.14971,0.21447,0.1957,0.19425,0.44801,0.29263,0.46113,0.31532,0.41622,0.39292,0.33597,0.27295,0.29812,0.3662,0.32019,0.3929,0.2924,0.40756,0.43566,0.31815,0.72915,0.54737,0.4654,0.48433,0.39753,0.41676,0.41006,0.46057,0.40121,0
2.04,0.21083,0.09657,0.08968,0.05725,0.98089,0.91554,0.90882,0.71341,0.79707,0.79729,0.14534,0.13441,0.11624,0.09272,0.07718,0.07576,0.08281,0.06549,0.07119,0.04217,0.04014,0.03566,0.97844,0.81259,0.67568,0.66655,0.4653,0.43228,0.01505,0.10753,0.09539,0.24007,0.19149,0.21774,0.12178,0.11051,0.08172,0.10425,0.7452,0.55251,0.44508,0.54888,0.26912,0.33966,0.0364,0.45296,0.07843,0.28749,0.07846,0.1798,0.51565,0.39533,0.25672,0.06081,0.98159,0.85587,0.77723,0.7187,0.62326,0.57321,0.74728,0.68935,0.29635,0
16,0.59151,0.43991,0.42217,0.39952,0.78981,0.69088,0.72291,0.49085,0.65389,0.69509,0.50559,0.48548,0.56926,0.42999,0.50844,0.49204,0.38167,0.34652,0.45234,0.28319,0.36638,0.33318,0.81112,0.39051,0.46954,0.24047,0.34015,0.43772,0.13905,0.44915,0.19884,0.66606,0.28563,0.21399,0.47027,0.52999,0.47711,0.49758,0.32128,0.39379,0.67964,0.4555,0.34334,0.25408,0.34713,0.38617,0.1928,0.21382,0.24337,0.33834,0.40964,0.24611,0.39444,0.23332,0.83454,0.46737,0.59716,0.28808,0.49494,0.57862,0.4882,0.64128,0.29406,1
5.39,0.30747,0.19528,0.10321,0.05725,0.89809,1,0.9479,0.94512,0.84893,0.80632,0.24348,0.17849,0.15209,0.1438,0.12156,0.08265,0.15026,0.09043,0.09696,0.06669,0.06676,0.03972,0.85961,1,0.81301,1,0.60085,0.46112,0.10175,0,0.04809,0,0.12043,0.19852,0.1841,0.16794,0.1149,0.14849,1,0.6888,0.19675,0.62861,0.18638,0.35771,0,0.541,0.04528,0.32422,0.01273,0.07265,0.61757,0.46547,0.13868,0.0092,0.87792,1,0.87925,1,0.74105,0.60149,0.94175,0.70208,0.25337,0
6.72,0.90922,0.86052,0.75719,0.60763,0.23248,0.38851,0.64476,0.47866,0.67813,0.72163,0.88385,0.81505,0.8767,0.80274,0.86589,0.81274,0.83498,0.74215,0.84261,0.70878,0.80325,0.71494,0.43507,0.1885,0.46849,0.20981,0.42277,0.54789,0.47384,0.69222,0.19951,0.70399,0.21961,0.14886,0.83023,0.87823,0.82642,0.84185,0.19833,0.44172,0.50372,0.51443,0.23753,0.15266,0.68864,0.48171,0.23809,0.14728,0.29225,0.27894,0.47799,0.14453,0.2956,0.322,0.47494,0.24134,0.59614,0.25338,0.58201,0.68129,0.4975,0.66945,0.18927,0
5.63,0.5959,0.5515,0.40186,0.23375,0.46815,0.73649,0.88928,0.8811,0.86922,0.83851,0.57205,0.47419,0.41988,0.46783,0.42451,0.36203,0.44642,0.33554,0.31867,0.31543,0.29873,0.22822,0.47343,0.44389,0.71284,0.56053,0.63241,0.63416,0.43548,0.39559,0.0813,0.33115,0.10698,0.10895,0.5,0.46783,0.41628,0.448,0.49771,0.66575,0.23951,0.67513,0.1311,0.16418,0.45269,0.63672,0.1212,0.16733,0.12243,0.1103,0.65815,0.21117,0.13408,0.1556,0.51361,0.52225,0.80609,0.6198,0.76585,0.75355,0.77332,0.74502,0.14082,0
4.58,0.79502,0.78863,0.70389,0.63208,0.19745,0.36318,0.5743,0.46646,0.61725,0.6629,0.79379,0.73925,0.8566,0.74125,0.85335,0.80327,0.70865,0.63533,0.78727,0.62698,0.77624,0.69346,0.35622,0.14817,0.38776,0.2054,0.36766,0.48364,0.55623,0.75021,0.25753,0.70954,0.26172,0.18453,0.75573,0.84042,0.79908,0.79939,0.17458,0.37599,0.46499,0.44205,0.27029,0.17888,0.77135,0.42216,0.30395,0.18023,0.35822,0.3214,0.41247,0.16883,0.32881,0.39514,0.3939,0.19239,0.51472,0.24835,0.52501,0.62294,0.4331,0.59487,0.21892,0
8.59,0.92679,0.78541,0.67766,0.27847,0.49363,0.56757,0.97869,0.55183,0.94983,0.98024,0.84783,0.77097,0.58338,0.72517,0.56585,0.53465,0.79163,0.68723,0.50033,0.60607,0.43678,0.38935,0.63832,0.31755,0.92041,0.25507,0.75734,0.92039,0.28211,0.52891,0.01864,0.64841,0.06195,0.018,0.77579,0.65649,0.60645,0.66285,0.28872,0.82494,0.57197,0.92651,0.10484,0.05283,0.47541,0.8353,0.04149,0.0312,0.09008,0.1146,0.85925,0.05651,0.15606,0.10551,0.67457,0.38922,0.9509,0.30442,0.85577,0.95325,0.80044,0.99102,0.07258,0
0.62,0.14641,0.12017,0.16159,0.28444,0.7707,0.69764,0.65719,0.52134,0.5947,0.63015,0.13168,0.15645,0.29929,0.14333,0.27159,0.27637,0.07239,0.07884,0.16125,0.07056,0.14469,0.13678,0.5429,0.32105,0.23985,0.32708,0.19652,0.24568,0.36867,0.52489,0.41046,0.56506,0.45731,0.39421,0.14434,0.241,0.23164,0.21714,0.32383,0.21448,0.45624,0.24459,0.48272,0.41261,0.51474,0.21985,0.42354,0.39819,0.45703,0.49244,0.22548,0.41102,0.51693,0.46551,0.58246,0.39306,0.34572,0.38319,0.3174,0.36488,0.29606,0.37557,0.44489,0
1.14,0.82577,0.87017,0.70135,0.55754,0.02229,0.40372,0.66075,0.70732,0.73055,0.73179,0.85404,0.74892,0.80011,0.77578,0.82972,0.74817,0.78435,0.65053,0.73474,0.67105,0.75894,0.63021,0.25213,0.18197,0.46465,0.3392,0.46866,0.54787,0.67291,0.70136,0.20198,0.55161,0.18941,0.14887,0.7894,0.83024,0.7831,0.79151,0.25452,0.467,0.2875,0.51262,0.18794,0.1514,0.79257,0.50709,0.26699,0.16859,0.29639,0.22566,0.49514,0.16386,0.22357,0.35101,0.28365,0.23351,0.59242,0.39616,0.62642,0.68127,0.5357,0.62894,0.16454,0
1.82,0.33675,0.40236,0.28849,0.1449,0.34713,0.66385,0.87271,0.86585,0.87486,0.84698,0.37578,0.30699,0.2428,0.33869,0.28558,0.24021,0.24789,0.18384,0.15907,0.20162,0.17985,0.13576,0.17318,0.3168,0.62395,0.62969,0.65277,0.62751,0.76805,0.52977,0.11692,0.2708,0.0988,0.11175,0.33883,0.2988,0.28664,0.2957,0.46117,0.64082,0.02974,0.63001,0.09035,0.14217,0.71338,0.64498,0.19924,0.18136,0.18249,0.09294,0.63906,0.20116,0.08469,0.25463,0.19743,0.3884,0.73535,0.68488,0.78137,0.74821,0.74184,0.66499,0.1082,0
0.63,0.30307,0.34764,0.26142,0.00537,0.43631,0.67905,0.99763,0.80793,0.97802,0.96104,0.32981,0.27742,0.1032,0.29943,0.14809,0.1257,0.21074,0.1611,0.065,0.1717,0.07617,0.06456,0.23449,0.33042,1,0.59423,1,0.98769,0.69365,0.51425,0,0.30129,0,0.00263,0.30086,0.18684,0.18925,0.20926,0.45215,1,0.08647,1,0,0.04066,0.66567,1,0.07876,0.07252,0.06967,0,1,0.09873,0,0.13793,0.26458,0.40328,1,0.65178,1,0.99298,0.97397,0.8925,0.0123,0
2.51,0.62811,0.5515,0.42724,0.24985,0.53822,0.72297,0.88632,0.78963,0.854,0.8402,0.58571,0.50215,0.4465,0.48202,0.43753,0.38657,0.46322,0.36409,0.34528,0.33036,0.31113,0.24912,0.5567,0.43035,0.71236,0.47395,0.60565,0.64174,0.35579,0.40881,0.08148,0.41207,0.11832,0.1058,0.51862,0.48564,0.43379,0.46809,0.45047,0.64989,0.34677,0.679,0.15131,0.15855,0.42345,0.62534,0.11073,0.15011,0.12522,0.13395,0.64984,0.19206,0.16628,0.14821,0.59595,0.50851,0.80573,0.53522,0.74488,0.75959,0.74526,0.77204,0.14914,0
1.91,0.43631,0.44421,0.32064,0.08468,0.43949,0.71453,0.97276,0.8689,0.95378,0.92547,0.44224,0.36398,0.22488,0.37512,0.25567,0.21309,0.31193,0.23196,0.15042,0.23168,0.15269,0.11843,0.34566,0.40143,0.90179,0.60604,0.85391,0.83629,0.56764,0.43788,0.02336,0.29103,0.03406,0.03984,0.39076,0.30098,0.27926,0.30689,0.49584,0.87376,0.13921,0.87245,0.04556,0.08996,0.54821,0.85069,0.08404,0.10958,0.07644,0.03208,0.86508,0.14763,0.04348,0.1285,0.38289,0.47875,0.93894,0.66287,0.91744,0.9001,0.91824,0.84249,0.05983,0
1.59,0.42167,0.41309,0.35702,0.17889,0.5,0.625,0.8733,0.64939,0.84837,0.86053,0.41801,0.38172,0.30527,0.38174,0.3179,0.29961,0.29051,0.24612,0.21078,0.23964,0.20597,0.17928,0.39774,0.28736,0.64703,0.38715,0.59707,0.66996,0.51224,0.56438,0.10702,0.4999,0.12211,0.09454,0.39219,0.34424,0.3321,0.34808,0.33341,0.61778,0.32731,0.66369,0.13771,0.12002,0.61378,0.63336,0.15575,0.12519,0.18007,0.1512,0.63721,0.14155,0.16611,0.2201,0.43683,0.35577,0.75429,0.44673,0.73802,0.78169,0.6809,0.75658,0.12335,0
2.35,0.81113,0.72318,0.54653,0.54264,0.42675,0.69595,0.66963,0.84756,0.66742,0.64257,0.76273,0.64516,0.7811,0.62441,0.75157,0.65863,0.67482,0.52591,0.71044,0.48129,0.6482,0.50587,0.54017,0.41594,0.46943,0.46605,0.39802,0.42571,0.37123,0.42316,0.19891,0.41978,0.23765,0.22234,0.6712,0.76772,0.67711,0.70125,0.43906,0.42762,0.34366,0.44897,0.26669,0.26699,0.4415,0.41276,0.22384,0.25883,0.23828,0.25305,0.42871,0.29422,0.28148,0.25772,0.57978,0.49375,0.59705,0.52732,0.55692,0.56664,0.55029,0.58181,0.262,0
0.52,0.31625,0.27253,0.19205,0.56589,0.6879,0.83277,0.44642,0.84451,0.40868,0.38396,0.29193,0.23817,0.61869,0.22753,0.56778,0.49505,0.18513,0.13308,0.40635,0.11996,0.36812,0.25797,0.54857,0.58787,0.16515,0.707,0.13038,0.10201,0.36335,0.26806,0.52617,0.20742,0.57889,0.65106,0.24964,0.50636,0.43134,0.4119,0.64284,0.1448,0.18586,0.13219,0.60273,0.70962,0.32407,0.11828,0.53225,0.7032,0.51465,0.55756,0.13147,0.75454,0.5815,0.51966,0.58801,0.66143,0.24885,0.75514,0.22181,0.16692,0.24629,0.20162,0.64793,0
1.88,0.6735,0.53755,0.41201,0.25641,0.67834,0.80574,0.89816,0.80488,0.84047,0.82383,0.59689,0.50914,0.46931,0.46736,0.43657,0.38356,0.47849,0.37174,0.36993,0.31596,0.31024,0.24572,0.71632,0.53089,0.74121,0.49332,0.58307,0.61019,0.21548,0.31583,0.07124,0.39342,0.12845,0.11925,0.51862,0.49618,0.42765,0.47089,0.51355,0.64863,0.4195,0.67546,0.17864,0.19092,0.28683,0.59858,0.08233,0.166,0.09714,0.14109,0.63873,0.226,0.19048,0.10383,0.74784,0.60783,0.82748,0.55445,0.72668,0.73412,0.76514,0.78545,0.17904,0
23.8,0.47731,0.3412,0.38832,0.43113,0.83439,0.62669,0.64535,0.33232,0.57215,0.64257,0.4,0.42204,0.55568,0.36755,0.48963,0.49763,0.27958,0.2831,0.41461,0.22845,0.33243,0.33022,0.82834,0.30105,0.35869,0.11248,0.24878,0.37206,0.12566,0.54811,0.282,0.83285,0.38361,0.26347,0.39506,0.48746,0.45284,0.45767,0.21404,0.29435,0.81657,0.36828,0.44144,0.28393,0.41306,0.30592,0.26966,0.23945,0.34107,0.46081,0.32078,0.25425,0.5166,0.32458,0.85002,0.37102,0.48365,0.1394,0.38635,0.51103,0.3638,0.56544,0.35586,0
5.65,0,0,0,0.0155,0.80892,0.85135,0.86501,0.7622,0.78579,0.77696,0,0,0,0,0,0,0,0,0,0,0,0,0.46222,0.70632,0.46682,0.95958,0.41447,0.31163,0.44657,0.17845,0.20058,0.02591,0.22551,0.31888,0,0,0,0,0.82318,0.43617,0,0.38621,0.24628,0.41555,0.2991,0.37027,0.23547,0.43119,0.19127,0.18047,0.39745,0.51421,0.20179,0.22249,0.50236,0.76711,0.59452,0.96809,0.57369,0.44399,0.64437,0.46552,0.31331,0
1.87,0.79063,0.66416,0.49323,0.3232,0.55732,0.77872,0.87922,0.87195,0.84386,0.81479,0.71988,0.60376,0.5736,0.56859,0.54752,0.4731,0.62299,0.47694,0.48412,0.41858,0.42147,0.32694,0.64364,0.49971,0.72314,0.50509,0.58888,0.61155,0.27746,0.34341,0.07758,0.38224,0.12579,0.11865,0.62393,0.60887,0.5278,0.57412,0.50219,0.64453,0.37134,0.66775,0.16812,0.18429,0.3373,0.60241,0.0966,0.16737,0.10858,0.13675,0.63639,0.22155,0.17838,0.12252,0.67962,0.57769,0.81392,0.56605,0.7314,0.73523,0.75821,0.76923,0.17027,0
3.62,0.76867,0.80043,0.64382,0.23375,0.1051,0.4527,0.95915,0.71646,1,1,0.78944,0.6914,0.48398,0.71287,0.53642,0.48515,0.6993,0.57696,0.38838,0.58936,0.40027,0.33817,0.27676,0.20484,0.87513,0.35574,0.85834,0.97491,0.64443,0.66974,0.03039,0.53351,0.0329,0.00543,0.72779,0.59506,0.57542,0.60971,0.27447,0.8653,0.28708,0.93476,0.03691,0.01893,0.7555,0.91584,0.10093,0.0359,0.12907,0.06822,0.90438,0.04016,0.07157,0.18823,0.31008,0.2608,0.92149,0.41374,0.92012,0.98562,0.81717,0.91859,0.02158,0
5.2,0.1757,0.11803,0.1489,0.30113,0.84076,0.75676,0.65246,0.56098,0.57779,0.60587,0.14286,0.15914,0.32537,0.13529,0.28413,0.28196,0.08024,0.08099,0.18248,0.06587,0.15092,0.13611,0.6893,0.43754,0.2494,0.38557,0.18184,0.21525,0.23817,0.40176,0.39802,0.50157,0.48115,0.43589,0.14542,0.25772,0.23502,0.22502,0.41356,0.20985,0.48747,0.23263,0.52208,0.47503,0.36084,0.19796,0.39437,0.44717,0.4209,0.50623,0.21244,0.47983,0.54624,0.4147,0.72266,0.51583,0.3575,0.44508,0.29703,0.32606,0.30494,0.36372,0.49619,0
1,0.33529,0.25107,0.14298,0.05665,0.79299,0.9527,0.95974,0.96037,0.8788,0.83343,0.28758,0.21398,0.16187,0.19063,0.14616,0.10245,0.18315,0.1148,0.104,0.09438,0.08148,0.05147,0.70786,0.85004,0.85452,0.93433,0.6791,0.54726,0.22253,0.08438,0.03605,0.0425,0.08875,0.14918,0.22636,0.19338,0.14501,0.17824,0.88894,0.75182,0.14655,0.69446,0.13874,0.28149,0.12079,0.62325,0.05,0.26684,0.01818,0.04789,0.68835,0.38236,0.09801,0.02959,0.73998,0.88589,0.90772,0.94788,0.80092,0.68073,0.96657,0.73637,0.19431,0
3.42,0.53441,0.48069,0.40017,0.28444,0.54459,0.66892,0.81409,0.68598,0.7841,0.78938,0.50497,0.45054,0.44324,0.43567,0.43367,0.39776,0.37684,0.31125,0.33303,0.28732,0.30607,0.25575,0.5146,0.35839,0.57197,0.40226,0.4947,0.55186,0.39548,0.48328,0.14118,0.4841,0.17391,0.14684,0.4606,0.45947,0.42151,0.44165,0.37863,0.52673,0.37891,0.56492,0.20132,0.18374,0.49736,0.5233,0.17249,0.17705,0.19604,0.19996,0.537,0.20471,0.22658,0.22059,0.5546,0.43342,0.69116,0.46241,0.65049,0.68475,0.62338,0.69034,0.18751,0
5.72,0.98536,0.90451,0.65398,0.37329,0.26752,0.68243,0.90823,0.97561,0.92277,0.87465,0.94161,0.77742,0.69147,0.76443,0.69609,0.59105,0.92102,0.69869,0.63239,0.6525,0.58878,0.4516,0.49103,0.41604,0.79115,0.50508,0.69652,0.72325,0.41823,0.42306,0.05481,0.38225,0.0824,0.07501,0.81984,0.76917,0.6808,0.73455,0.45712,0.73575,0.28818,0.75978,0.10888,0.12638,0.46438,0.71249,0.09385,0.12617,0.10302,0.09388,0.73463,0.16633,0.11984,0.13496,0.5312,0.49385,0.86384,0.56604,0.81354,0.82174,0.81081,0.81393,0.11127,0
8.02,0.20791,0.17382,0.14382,0.18068,0.74522,0.80405,0.78508,0.7378,0.72097,0.71654,0.18882,0.16774,0.22759,0.15705,0.21177,0.19242,0.10949,0.08637,0.13456,0.077,0.1195,0.09321,0.55232,0.53612,0.41988,0.62939,0.35197,0.33204,0.35986,0.3113,0.23284,0.27106,0.27508,0.29892,0.16977,0.2112,0.1871,0.19095,0.57916,0.38012,0.23656,0.37529,0.30478,0.36343,0.35403,0.34492,0.25441,0.358,0.24792,0.26716,0.36602,0.4121,0.29665,0.26547,0.59168,0.61283,0.54794,0.6846,0.50801,0.46719,0.53337,0.49341,0.32706,0
3.07,0.43777,0.36266,0.23604,0.09302,0.68471,0.88514,0.96507,0.94207,0.90304,0.8611,0.39565,0.31075,0.23303,0.29186,0.22576,0.17607,0.27363,0.18745,0.15667,0.16414,0.13414,0.09446,0.61828,0.67037,0.87767,0.7643,0.728,0.64871,0.29981,0.20438,0.02971,0.163,0.0715,0.10296,0.32808,0.27881,0.22949,0.26595,0.71371,0.79005,0.18987,0.76,0.11203,0.20246,0.2464,0.6962,0.05431,0.19522,0.03605,0.04938,0.74728,0.28002,0.08983,0.05633,0.65546,0.73581,0.92317,0.80562,0.83575,0.76511,0.94143,0.78958,0.14651,0
2.64,0.41288,0.46674,0.38917,0.20274,0.32166,0.55068,0.84606,0.68598,0.854,0.8594,0.44534,0.39892,0.32374,0.42337,0.36131,0.33319,0.31151,0.25965,0.22379,0.27607,0.24233,0.20544,0.21393,0.2037,0.59301,0.40635,0.60711,0.67236,0.71818,0.6713,0.13101,0.47985,0.11769,0.09361,0.42156,0.37477,0.37143,0.3791,0.29721,0.60126,0.21181,0.63975,0.11334,0.10288,0.79266,0.64,0.20592,0.12748,0.22381,0.14375,0.62677,0.12825,0.13899,0.28766,0.24222,0.25944,0.70931,0.46663,0.74604,0.78354,0.65599,0.71352,0.10236,0
3.04,0.42167,0.50966,0.43147,0.10078,0.21338,0.47635,0.95086,0.65549,0.97294,0.98419,0.47391,0.42903,0.23411,0.46594,0.29812,0.2811,0.33585,0.28501,0.15724,0.31605,0.18361,0.1638,0.12467,0.13408,0.83417,0.36761,0.88744,1,0.82963,0.77137,0.04184,0.52069,0.02548,0,0.45595,0.32933,0.34654,0.36003,0.24184,0.86536,0.19439,0.92915,0.01305,0,0.92038,0.94329,0.13647,0.03273,0.15999,0.05892,0.91257,0.024,0.04605,0.24098,0.14331,0.17496,0.89389,0.42627,0.93745,1,0.80209,0.88907,0,0
2.34,0.10981,0.21137,0.19374,0.13596,0.42038,0.59122,0.78982,0.66463,0.78298,0.79221,0.16894,0.16344,0.15046,0.20151,0.19247,0.18554,0.08939,0.08104,0.07917,0.10482,0.11074,0.09667,0,0.13732,0.38062,0.48804,0.45864,0.48217,1,0.76647,0.26335,0.39847,0.19568,0.18542,0.17944,0.1723,0.19293,0.17874,0.29915,0.42629,0.03299,0.43792,0.16662,0.17762,1,0.47183,0.36865,0.22759,0.36691,0.2083,0.44616,0.21248,0.17936,0.4593,0,0.17898,0.50717,0.54923,0.61694,0.62156,0.51272,0.51749,0.16633,0
5.08,0.50512,0.44313,0.36379,0.27191,0.59236,0.70777,0.81468,0.71037,0.77621,0.77696,0.47081,0.41667,0.42097,0.39877,0.40666,0.37021,0.34337,0.27939,0.31067,0.25391,0.28068,0.23102,0.54881,0.40075,0.56547,0.43748,0.47985,0.52252,0.36313,0.43858,0.14443,0.44811,0.18262,0.16225,0.4255,0.43184,0.39109,0.41139,0.4177,0.51534,0.37003,0.54606,0.21359,0.20668,0.44883,0.50182,0.17124,0.1974,0.19021,0.20303,0.51974,0.23217,0.23328,0.21097,0.58824,0.47804,0.68547,0.49851,0.63686,0.65874,0.62515,0.67287,0.20507,0
4.99,0.10981,0.14914,0.12775,0.291,0.6051,0.72297,0.63588,0.72561,0.60372,0.60136,0.13292,0.12151,0.29169,0.13718,0.28992,0.26388,0.07048,0.05873,0.14796,0.06576,0.16064,0.12201,0.24263,0.35859,0.20295,0.63223,0.21503,0.19691,0.68403,0.48305,0.46316,0.26865,0.42935,0.46364,0.13073,0.24573,0.23103,0.21027,0.48485,0.21002,0.06595,0.20104,0.42254,0.48618,0.63814,0.20803,0.51544,0.51397,0.49818,0.41922,0.2066,0.52961,0.41267,0.54439,0.2734,0.43364,0.29894,0.68723,0.34244,0.30191,0.316,0.27914,0.4478,0
5.02,0.6164,0.54077,0.41709,0.1932,0.54459,0.72973,0.93783,0.79573,0.90192,0.88707,0.57453,0.4914,0.39055,0.47162,0.38688,0.34051,0.45096,0.35301,0.29303,0.32017,0.26347,0.2119,0.55721,0.4373,0.81772,0.48353,0.6972,0.7337,0.35531,0.40199,0.04668,0.40281,0.08216,0.07143,0.50788,0.44457,0.39785,0.43631,0.45863,0.74716,0.33996,0.77783,0.11585,0.12709,0.41822,0.71759,0.07777,0.11924,0.09121,0.0968,0.74578,0.16358,0.12983,0.1158,0.59645,0.51558,0.88253,0.54475,0.81403,0.82935,0.81939,0.83844,0.11534,0
3.51,0.55637,0.49142,0.37225,0.18068,0.56051,0.75,0.92599,0.81707,0.88782,0.869,0.5205,0.44086,0.35687,0.42479,0.35456,0.30865,0.39328,0.30274,0.26081,0.27601,0.23585,0.18643,0.54277,0.45812,0.78437,0.52486,0.67295,0.69025,0.36878,0.38193,0.05695,0.36373,0.09105,0.08685,0.45774,0.40531,0.36098,0.39537,0.48892,0.71914,0.30222,0.73881,0.123,0.14585,0.41011,0.68452,0.08928,0.1406,0.09686,0.09957,0.71263,0.18804,0.131,0.12287,0.58233,0.53658,0.85899,0.58539,0.79641,0.79719,0.81039,0.80345,0.12797,0
4.79,0.97072,0.83369,0.81303,0.36017,0.44586,0.34797,0.91533,0.20122,0.89797,0.99322,0.89441,0.87312,0.67409,0.82214,0.65364,0.66251,0.85675,0.82562,0.61033,0.73506,0.53915,0.5312,0.6158,0.17489,0.80184,0.06995,0.66419,0.9236,0.30202,0.71137,0.0515,0.89358,0.09437,0.01723,0.85996,0.73355,0.71152,0.75744,0.12647,0.72125,0.74718,0.87284,0.13423,0.02438,0.61875,0.78521,0.07521,0,0.15714,0.18435,0.78989,0,0.22215,0.17181,0.65308,0.22498,0.87141,0.08769,0.78992,0.9552,0.66816,1,0.07019,0
